0	4	7	60	0	1256	69
1	0	18	80	10	906	55
2	4	7	60	20	3479	62
3	3	16	80	30	275	64
4	0	18	40	40	366	55
5	3	16	20	50	3786	57
6	3	16	20	60	31	68
7	1	11	20	70	11005	59
8	3	16	60	80	1691	65
9	1	11	80	90	138	58
10	3	16	80	100	1660	69
11	0	18	40	110	7723	60
12	3	16	60	120	2646	66
13	1	11	60	130	14776	55
14	3	16	60	140	4408	61
15	0	18	20	150	4093	66
16	0	18	80	160	5001	64
17	4	7	40	170	336	56
18	3	16	20	180	3135	62
19	3	16	60	190	3106	54
20	4	7	80	200	23626	67
21	1	11	80	210	2774	56
22	1	11	20	220	3562	57
23	0	18	20	230	1630	63
24	0	18	60	240	1006	64
25	0	18	40	250	490	58
26	3	16	40	260	10064	68
27	0	18	60	270	2214	62
28	0	18	80	280	6371	57
29	0	18	20	290	591	67
30	4	7	20	300	1933	64
31	0	18	20	310	9910	66
32	3	16	20	320	2064	65
33	3	16	60	330	4903	54
34	0	18	80	340	1356	67
35	4	7	20	350	8564	54
36	0	18	60	360	2769	55
37	3	16	20	370	7418	64
38	1	11	40	380	90	65
39	0	18	40	390	2858	62
40	3	16	40	400	4086	63
41	3	16	60	411	1375	54
42	3	16	60	422	5441	64
43	0	18	20	433	2039	56
44	1	11	20	444	10075	60
45	1	11	40	455	2368	59
46	1	11	20	466	5790	69
47	4	7	80	477	3467	63
48	1	11	20	488	1065	65
49	1	11	20	499	1884	67
50	1	11	60	510	321	68
51	3	16	80	521	9831	59
52	0	18	60	532	1259	62
53	0	18	40	543	18068	55
54	4	7	40	554	450	57
55	3	16	80	565	5866	67
56	4	7	80	576	3799	68
57	3	16	40	587	1130	69
58	1	11	20	598	7437	54
59	0	18	80	609	14354	67
60	0	18	60	620	4719	59
61	3	16	60	631	3496	59
62	1	11	20	642	600	56
63	3	16	40	653	929	68
64	3	16	80	664	4207	63
65	1	11	80	675	2203	57
66	1	11	40	686	2404	65
67	4	7	20	697	6011	66
68	0	18	60	708	4651	58
69	3	16	60	719	6155	61
70	4	7	60	730	608	65
71	1	11	60	741	8165	69
72	1	11	20	752	240	61
73	1	11	80	763	132	54
74	4	7	20	774	9212	60
75	0	18	20	785	4901	66
76	3	16	40	800	5655	61
77	1	11	20	809	844	54
78	3	16	20	818	2146	56
79	3	16	40	827	5974	58
80	4	7	20	836	1725	58
81	4	7	60	845	1659	58
82	3	16	40	854	849	67
83	4	7	60	863	2185	59
84	3	16	40	872	248	68
85	1	11	20	881	2531	58
86	4	7	40	890	4153	58
87	3	16	60	899	2138	63
88	4	7	20	908	3665	66
89	3	16	20	917	2922	54
90	0	18	20	926	1254	56
91	3	16	40	935	1168	55
92	1	11	80	944	28919	63
93	1	11	60	953	205	68
94	0	18	80	962	6814	57
95	0	18	80	971	235	57
96	1	11	40	980	656	68
97	0	18	20	989	3072	66
98	1	11	40	998	5523	63
99	0	18	20	1007	2739	57
100	0	18	80	1016	21282	64
101	3	16	20	1025	17490	57
102	3	16	40	1034	8912	59
103	4	7	40	1043	2379	58
104	1	11	60	1052	1069	56
105	0	18	20	1061	928	69
106	0	18	60	1070	7753	68
