0	3	1	30	0	15665	17
1	4	14	30	5	46407	13
2	4	14	30	10	987	15
3	0	12	20	15	2001	18
4	3	1	30	20	3383	20
5	4	8	30	25	6849	13
6	4	8	30	30	19509	18
7	0	12	15	35	426	17
8	0	12	20	40	4852	14
9	4	8	30	45	306	19
10	4	14	10	50	1531	18
11	4	8	30	55	1818	16
12	0	12	15	60	31712	20
13	0	12	15	65	404	18
14	0	12	10	70	5748	14
15	3	1	10	75	1252	19
16	4	8	30	80	35843	16
17	4	8	10	85	1252	15
18	0	12	15	90	15804	13
19	4	14	10	95	54398	13
20	4	14	10	100	5330	14
21	3	1	30	105	38085	13
22	4	8	20	110	17852	14
23	4	8	20	115	15209	17
24	4	8	15	120	609	16
25	4	14	10	125	2659	18
26	3	1	30	130	15074	13
27	3	1	15	135	15331	17
28	0	12	20	140	8657	14
29	4	8	15	145	1394	17
30	3	1	15	150	9497	13
31	0	12	30	155	13738	16
32	0	12	30	160	12058	18
33	3	1	20	165	21953	16
34	0	12	20	170	15684	20
35	0	12	10	175	13825	17
36	0	12	15	180	10208	19
37	0	12	10	185	3379	19
38	4	14	30	190	26523	17
39	4	14	15	195	2865	17
40	0	12	15	200	6882	17
41	0	12	20	205	31330	16
42	0	12	20	210	32393	15
43	3	1	15	215	22133	13
44	4	14	10	220	4184	20
45	4	8	15	225	11085	19
46	0	12	30	230	2255	13
47	4	14	20	235	7824	15
48	3	1	15	240	24582	13
49	4	8	10	245	10925	13
50	4	8	15	250	10855	13
51	4	14	10	255	5939	17
52	0	12	30	260	43128	20
53	4	14	20	265	10609	17
54	4	8	10	270	18596	14
55	4	14	30	275	17677	16
56	4	8	10	280	2752	20
57	4	8	10	285	5365	19
58	3	1	15	290	1319	15
59	4	14	30	295	576	14
60	4	14	10	300	15261	20
61	3	1	15	305	1025	13
62	4	14	30	310	8832	16
63	4	14	15	315	3025	17
64	3	1	15	320	7809	19
65	3	1	10	325	6916	14
66	4	8	10	330	8480	19
67	4	8	30	335	1122	16
68	0	12	30	340	4344	18
69	4	14	30	345	14310	18
70	4	8	30	350	8965	20
71	0	12	30	355	14612	18
72	3	1	15	360	2809	18
73	0	12	10	365	8798	16
74	3	1	20	370	9656	16
75	3	1	15	400	6790	19
76	4	8	10	404	308	19
77	4	14	15	408	32297	14
78	3	1	20	412	6620	17
79	4	14	30	416	7097	17
80	3	1	10	420	333	17
81	3	1	15	424	3234	18
82	0	12	30	428	22783	17
83	4	14	20	432	29762	14
84	4	14	30	436	8669	17
85	4	14	15	440	2041	16
86	4	14	30	444	14822	17
87	0	12	10	448	577	13
88	4	8	20	452	638	14
89	0	12	20	456	38212	16
90	3	1	30	460	7825	18
91	4	14	15	464	2864	13
92	3	1	30	468	1828	17
93	0	12	30	472	22249	16
94	0	12	15	476	8145	18
95	4	8	30	480	5253	16
96	4	8	30	484	6241	13
97	4	8	15	488	14850	18
98	0	12	30	492	5421	14
99	0	12	30	496	23283	18
100	4	14	15	500	1214	13
101	3	1	10	504	1026	18
102	4	14	30	508	2312	18
103	3	1	15	512	2301	15
104	4	14	10	516	888	13
105	4	8	20	520	26619	16
106	4	8	30	524	2405	19
107	4	14	30	528	7237	16
108	0	12	10	532	416	13
109	3	1	20	536	5272	16
110	3	1	30	540	16416	17
111	3	1	30	544	3821	19
112	4	14	15	548	33076	14
113	3	1	15	552	12862	18
114	0	12	30	556	236	17
115	0	12	20	560	7926	15
116	3	1	20	564	3163	16
117	0	12	10	568	11137	14
118	4	14	15	572	14788	13
119	3	1	10	576	4662	15
120	4	14	10	580	15660	18
121	4	8	30	584	7388	19
122	0	12	10	588	458	14
123	4	14	10	592	5080	14
124	4	8	30	596	2942	13
125	3	1	20	600	4520	20
126	3	1	10	604	9926	13
127	4	8	15	608	5455	14
128	0	12	20	612	326	19
129	0	12	20	616	2651	13
130	4	8	20	620	323	18
131	4	14	30	624	4548	14
132	4	14	20	628	10091	20
133	3	1	20	632	10063	19
134	0	12	20	636	5173	17
135	0	12	30	640	34897	20
136	4	14	20	644	755	13
137	4	8	15	648	13513	14
138	4	14	15	652	22361	14
139	3	1	15	656	11713	13
140	3	1	15	660	44174	18
141	4	14	10	664	3554	13
142	4	14	10	668	154	20
143	4	14	10	672	14299	19
144	3	1	30	676	2877	20
145	0	12	10	680	2772	19
146	4	14	30	684	3873	19
147	4	14	15	688	7932	19
148	0	12	30	692	20842	19
149	4	14	20	696	112	15
150	4	14	15	700	1572	20
151	0	12	20	704	19363	20
152	4	8	10	708	18	18
153	4	8	20	712	509	20
154	0	12	20	716	1636	13
155	3	1	20	720	12144	14
156	3	1	30	724	546	17
157	4	14	20	728	21271	16
158	4	8	20	732	37768	15
159	4	8	20	736	17000	13
160	3	1	20	800	4778	15
161	4	14	20	804	20333	17
162	4	14	10	808	6661	18
163	0	12	15	812	21688	13
164	0	12	30	816	4786	19
165	3	1	30	820	6743	16
166	4	14	15	824	14610	20
167	0	12	30	828	5521	16
168	3	1	30	832	4407	14
169	4	14	30	836	923	18
170	0	12	10	840	6587	14
171	4	8	10	844	9743	15
172	4	8	20	848	17117	20
173	4	8	30	852	1068	20
174	0	12	30	856	5116	18
175	4	14	10	860	7674	17
176	4	8	20	864	7107	19
177	0	12	10	868	5008	16
178	4	8	10	872	1698	15
179	4	8	30	876	134	14
180	4	14	20	880	465	14
181	4	14	20	884	988	14
182	4	8	15	888	9355	16
183	4	8	30	892	211	16
184	4	8	15	896	941	13
185	0	12	30	900	3070	18
186	3	1	20	904	4522	17
187	4	8	30	908	8987	20
188	4	8	10	912	6961	19
189	4	8	10	916	15009	15
190	3	1	10	920	27744	16
191	0	12	30	924	3149	17
192	4	14	30	928	15218	20
193	3	1	30	932	1097	13
194	4	14	30	936	4190	18
195	4	14	30	940	2070	13
196	0	12	10	944	21287	15
197	4	14	30	948	2336	19
198	3	1	10	952	5493	13
199	4	14	30	956	18351	17
200	0	12	30	960	8372	20
201	3	1	10	964	28513	16
202	0	12	20	968	2327	18
203	0	12	10	972	16628	14
204	3	1	20	976	10609	14
205	4	8	10	980	10038	18
206	4	14	10	984	502	20
207	0	12	10	988	29771	18
208	4	8	30	992	14227	15
209	0	12	20	996	12771	16
210	4	8	30	1000	2522	15
