0	4	8	15	0	2147483647	13
1	0	12	10	5	2147483647	19
2	4	8	30	10	2147483647	13
3	4	14	20	15	2147483647	14
4	0	12	20	20	2147483647	18
5	4	8	10	25	2147483647	19
6	4	14	20	30	2147483647	14
7	3	1	30	35	2147483647	20
8	3	1	10	40	2147483647	13
9	0	12	20	45	2147483647	17
10	3	1	15	50	2147483647	19
11	0	12	30	55	2147483647	17
12	0	12	10	60	2147483647	16
13	3	1	15	65	2147483647	13
14	4	8	20	70	2147483647	19
15	0	12	20	75	2147483647	20
16	4	14	10	80	2147483647	19
17	0	12	20	85	2147483647	18
18	4	8	10	90	2147483647	16
19	0	12	20	95	2147483647	13
20	4	14	20	100	2147483647	14
21	4	14	20	105	2147483647	20
22	3	1	10	110	2147483647	17
23	0	12	30	115	2147483647	20
24	4	14	15	120	2147483647	18
25	4	8	10	125	2147483647	20
26	0	12	20	130	2147483647	19
27	3	1	30	135	2147483647	17
28	0	12	20	140	2147483647	19
29	4	14	10	145	2147483647	15
30	3	1	20	150	2147483647	15
31	3	1	20	155	2147483647	14
32	3	1	10	160	2147483647	16
33	4	8	20	165	2147483647	19
34	0	12	30	170	2147483647	17
35	0	12	30	175	2147483647	18
36	0	12	10	180	2147483647	19
37	4	8	15	185	2147483647	18
38	4	8	10	190	2147483647	20
39	3	1	10	195	2147483647	16
40	3	1	20	200	2147483647	16
41	4	14	10	205	2147483647	16
42	4	8	10	210	2147483647	20
43	3	1	30	215	2147483647	16
44	4	8	15	220	2147483647	13
45	0	12	30	225	2147483647	18
46	3	1	30	230	2147483647	20
47	0	12	10	235	2147483647	13
48	0	12	30	240	2147483647	14
49	0	12	20	245	2147483647	16
50	0	12	20	250	2147483647	20
51	4	14	30	255	2147483647	13
52	3	1	10	260	2147483647	17
53	4	8	15	265	2147483647	15
54	3	1	20	270	2147483647	14
55	3	1	30	275	2147483647	14
56	4	8	10	280	2147483647	14
57	4	8	10	285	2147483647	14
58	4	14	15	290	2147483647	16
59	4	14	20	295	2147483647	18
60	4	8	20	300	2147483647	20
61	4	8	30	305	2147483647	17
62	4	8	10	310	2147483647	13
63	3	1	30	315	2147483647	18
64	3	1	30	320	2147483647	15
65	4	14	30	325	2147483647	18
