0	4	8	30	0	12523	25
1	4	8	10	12	2335	24
2	3	1	30	24	16734	21
3	3	1	30	36	2149	22
4	4	14	10	48	3617	18
5	4	14	40	60	161	21
6	4	14	10	72	6206	22
7	0	12	30	84	8224	20
8	0	12	10	96	2321	24
9	0	12	10	108	404	24
10	4	14	40	120	535	17
11	0	12	30	132	183	19
12	3	1	30	144	4405	25
13	4	8	30	156	742	17
14	3	1	20	168	134	25
15	0	12	20	180	9108	25
16	4	8	30	192	3213	15
17	0	12	10	204	8071	16
18	3	1	10	216	444	21
19	0	12	20	228	1600	20
20	4	8	40	240	2972	17
21	4	14	20	252	2091	22
22	3	1	20	264	269	23
23	4	8	10	276	9833	17
24	0	12	10	288	733	17
25	3	1	10	300	1125	23
26	0	12	20	312	10346	22
27	4	8	30	324	1348	23
28	4	8	30	336	130	23
29	3	1	30	348	5566	25
30	0	12	10	360	6948	18
31	3	1	20	400	4554	18
32	3	1	30	410	4416	22
33	4	14	30	420	6143	19
34	4	14	20	430	12477	17
35	3	1	30	440	1803	16
36	4	14	20	450	3670	18
37	0	12	10	460	6045	21
38	0	12	20	470	5625	18
39	3	1	10	480	241	17
40	3	1	10	490	148	15
41	0	12	40	500	22497	19
42	3	1	10	510	5247	17
43	0	12	40	520	1364	19
44	4	8	20	530	102	17
45	3	1	40	540	203	20
46	0	12	10	550	3009	24
47	0	12	10	560	112	17
48	4	14	40	570	10891	23
49	0	12	30	580	3807	20
50	4	8	20	590	1062	24
51	4	8	30	600	6141	23
52	3	1	30	610	407	18
53	4	14	30	620	549	24
54	4	14	40	630	5137	23
55	3	1	10	640	3185	18
56	3	1	40	650	1893	15
57	4	8	20	660	291	18
58	4	8	30	670	1140	19
59	0	12	10	680	1723	20
60	3	1	30	690	487	25
61	3	1	30	700	2788	24
62	4	14	40	710	7330	23
63	4	8	20	720	4670	25
64	4	14	40	730	1270	20
65	0	12	20	740	2358	25
66	3	1	40	750	1888	23
67	4	14	40	760	8575	21
68	3	1	10	770	961	15
69	4	14	30	800	4437	23
70	0	12	40	808	1408	22
71	4	8	20	816	5928	19
72	0	12	30	824	475	24
