0	21	17	40	0	2147483647	142
1	18	6	40	5	2147483647	143
2	21	17	30	10	2147483647	140
3	7	31	40	15	2147483647	145
4	18	6	30	20	2147483647	140
5	7	31	10	25	2147483647	143
6	1	29	30	30	2147483647	144
7	4	23	20	35	2147483647	145
8	18	6	20	40	2147483647	143
9	4	23	30	45	2147483647	140
10	21	17	10	50	2147483647	145
11	18	6	20	55	2147483647	140
12	21	17	20	60	2147483647	145
13	21	17	50	65	2147483647	140
14	4	23	40	70	2147483647	141
15	4	23	20	75	2147483647	140
16	1	29	10	80	2147483647	140
17	21	17	10	85	2147483647	144
18	18	6	30	90	2147483647	143
19	7	31	30	95	2147483647	142
20	1	29	10	100	2147483647	144
21	1	29	50	105	2147483647	142
22	4	23	10	110	2147483647	140
23	4	23	10	115	2147483647	144
24	18	6	30	120	2147483647	142
25	1	29	10	125	2147483647	143
26	4	23	20	130	2147483647	142
27	1	29	50	135	2147483647	144
28	18	6	10	140	2147483647	145
29	1	29	30	145	2147483647	141
30	7	31	50	150	2147483647	140
31	4	23	40	155	2147483647	145
32	7	31	40	160	2147483647	141
33	4	23	50	165	2147483647	144
34	1	29	50	170	2147483647	141
35	7	31	40	175	2147483647	143
36	18	6	40	180	2147483647	143
37	4	23	40	185	2147483647	140
38	1	29	40	190	2147483647	143
39	21	17	40	195	2147483647	140
40	1	29	10	200	2147483647	144
41	4	23	20	205	2147483647	141
42	21	17	50	210	2147483647	145
43	7	31	20	215	2147483647	141
44	21	17	40	220	2147483647	141
45	1	29	50	225	2147483647	140
46	21	17	40	230	2147483647	142
47	7	31	10	235	2147483647	144
48	18	6	10	240	2147483647	144
49	1	29	20	245	2147483647	142
50	21	17	20	250	2147483647	143
51	7	31	10	255	2147483647	140
52	7	31	10	260	2147483647	144
53	1	29	50	265	2147483647	141
54	21	17	10	270	2147483647	140
55	21	17	40	275	2147483647	140
56	21	17	30	280	2147483647	143
57	18	6	20	285	2147483647	141
58	4	23	10	290	2147483647	142
59	18	6	30	295	2147483647	143
60	1	29	40	300	2147483647	140
61	21	17	30	305	2147483647	145
62	1	29	10	310	2147483647	140
63	18	6	40	315	2147483647	142
64	7	31	40	320	2147483647	145
65	18	6	20	325	2147483647	140
66	4	23	30	330	2147483647	145
67	18	6	30	335	2147483647	141
68	21	17	50	340	2147483647	144
69	21	17	50	345	2147483647	143
70	1	29	40	350	2147483647	143
71	4	23	30	355	2147483647	140
72	21	17	30	360	2147483647	140
73	18	6	40	365	2147483647	143
74	4	23	30	370	2147483647	144
75	7	31	50	375	2147483647	143
76	18	6	10	380	2147483647	143
77	7	31	50	385	2147483647	144
78	7	31	30	390	2147483647	143
79	1	29	40	395	2147483647	142
80	1	29	20	400	2147483647	140
81	21	17	10	405	2147483647	143
82	7	31	50	410	2147483647	140
83	18	6	50	415	2147483647	142
84	18	6	10	420	2147483647	144
85	1	29	50	425	2147483647	140
86	21	17	30	430	2147483647	140
87	7	31	40	435	2147483647	140
88	7	31	50	440	2147483647	143
89	18	6	10	445	2147483647	141
90	7	31	10	450	2147483647	140
91	21	17	20	455	2147483647	141
92	1	29	40	460	2147483647	143
93	21	17	10	465	2147483647	140
94	21	17	10	470	2147483647	140
95	1	29	30	475	2147483647	145
96	4	23	10	480	2147483647	140
97	4	23	10	485	2147483647	142
98	1	29	40	490	2147483647	141
99	7	31	30	495	2147483647	140
100	4	23	30	500	2147483647	141
101	7	31	10	505	2147483647	140
102	7	31	10	510	2147483647	145
103	4	23	10	515	2147483647	141
104	21	17	40	520	2147483647	145
105	18	6	50	525	2147483647	142
106	7	31	40	530	2147483647	145
107	18	6	20	535	2147483647	141
108	4	23	30	540	2147483647	142
109	18	6	10	545	2147483647	143
110	4	23	40	550	2147483647	142
111	1	29	40	555	2147483647	144
112	7	31	50	560	2147483647	143
113	18	6	30	565	2147483647	140
114	1	29	20	570	2147483647	142
115	1	29	40	575	2147483647	142
116	18	6	40	580	2147483647	144
117	7	31	20	585	2147483647	144
118	21	17	30	590	2147483647	144
119	7	31	40	595	2147483647	145
120	4	23	40	600	2147483647	145
121	21	17	40	605	2147483647	144
122	7	31	40	610	2147483647	144
123	4	23	50	615	2147483647	143
124	1	29	50	620	2147483647	142
125	1	29	20	625	2147483647	141
126	4	23	50	630	2147483647	143
127	1	29	20	635	2147483647	145
128	4	23	40	640	2147483647	143
129	4	23	10	645	2147483647	145
130	1	29	40	650	2147483647	142
131	7	31	50	655	2147483647	140
132	7	31	10	660	2147483647	143
133	21	17	10	665	2147483647	142
134	7	31	20	670	2147483647	140
135	4	23	10	675	2147483647	145
136	1	29	50	680	2147483647	143
137	1	29	40	685	2147483647	145
138	18	6	10	690	2147483647	142
139	1	29	20	695	2147483647	141
140	18	6	20	700	2147483647	140
141	7	31	20	705	2147483647	145
142	1	29	20	710	2147483647	144
143	4	23	40	715	2147483647	140
144	7	31	30	720	2147483647	144
145	7	31	30	725	2147483647	142
146	18	6	30	730	2147483647	144
147	21	17	10	735	2147483647	142
148	7	31	50	740	2147483647	143
149	7	31	30	745	2147483647	143
150	7	31	40	750	2147483647	140
151	7	31	40	755	2147483647	142
152	4	23	30	760	2147483647	144
153	18	6	50	765	2147483647	142
154	18	6	40	770	2147483647	141
155	4	23	40	775	2147483647	143
156	1	29	30	780	2147483647	142
157	18	6	20	785	2147483647	142
158	18	6	20	790	2147483647	144
159	21	17	30	795	2147483647	143
160	7	31	10	800	2147483647	145
161	7	31	20	805	2147483647	145
162	7	31	30	810	2147483647	144
163	1	29	30	815	2147483647	142
164	1	29	20	820	2147483647	140
165	21	17	40	825	2147483647	142
166	18	6	30	830	2147483647	141
167	7	31	50	835	2147483647	140
168	7	31	20	840	2147483647	140
169	4	23	10	845	2147483647	142
170	1	29	40	850	2147483647	144
171	18	6	10	855	2147483647	145
172	18	6	20	860	2147483647	141
173	21	17	20	865	2147483647	142
174	18	6	30	870	2147483647	144
175	7	31	30	875	2147483647	140
176	21	17	30	880	2147483647	140
177	1	29	10	885	2147483647	144
178	21	17	20	890	2147483647	144
179	18	6	20	895	2147483647	140
180	21	17	50	900	2147483647	143
181	4	23	40	905	2147483647	140
182	18	6	20	910	2147483647	142
183	7	31	20	915	2147483647	145
184	7	31	20	920	2147483647	145
185	4	23	10	925	2147483647	140
186	1	29	30	930	2147483647	142
187	18	6	20	935	2147483647	140
188	7	31	20	940	2147483647	141
189	1	29	30	945	2147483647	143
190	4	23	40	950	2147483647	143
191	21	17	30	955	2147483647	141
192	7	31	20	960	2147483647	140
193	4	23	30	965	2147483647	144
194	18	6	20	970	2147483647	142
195	7	31	50	975	2147483647	141
196	21	17	40	980	2147483647	140
197	1	29	40	985	2147483647	141
198	4	23	20	990	2147483647	145
199	7	31	40	995	2147483647	142
200	18	6	50	1000	2147483647	140
201	4	23	30	1005	2147483647	143
202	18	6	50	1010	2147483647	142
203	18	6	50	1015	2147483647	141
204	7	31	40	1020	2147483647	144
205	4	23	30	1025	2147483647	140
206	18	6	20	1030	2147483647	141
207	7	31	10	1035	2147483647	141
208	1	29	20	1040	2147483647	144
209	4	23	10	1045	2147483647	141
210	7	31	20	1050	2147483647	142
211	21	17	20	1055	2147483647	144
212	4	23	10	1060	2147483647	143
213	1	29	50	1065	2147483647	144
214	21	17	40	1070	2147483647	140
215	18	6	20	1075	2147483647	145
216	18	6	10	1080	2147483647	143
217	1	29	20	1085	2147483647	144
218	18	6	10	1090	2147483647	143
219	4	23	20	1095	2147483647	140
220	21	17	20	1100	2147483647	140
221	21	17	20	1105	2147483647	140
222	1	29	30	1110	2147483647	145
223	7	31	40	1115	2147483647	142
224	1	29	20	1120	2147483647	145
225	1	29	10	1125	2147483647	143
226	4	23	50	1130	2147483647	145
227	21	17	50	1135	2147483647	142
228	7	31	10	1140	2147483647	140
229	4	23	40	1145	2147483647	143
230	21	17	50	1150	2147483647	145
231	7	31	40	1155	2147483647	145
232	7	31	50	1160	2147483647	144
233	1	29	40	1165	2147483647	142
234	1	29	30	1170	2147483647	145
235	4	23	20	1175	2147483647	145
236	18	6	40	1180	2147483647	143
237	1	29	30	1185	2147483647	140
238	1	29	40	1190	2147483647	141
239	1	29	50	1195	2147483647	144
240	1	29	40	1200	2147483647	144
241	18	6	20	1205	2147483647	140
242	18	6	10	1210	2147483647	142
243	18	6	20	1215	2147483647	145
