0	1	11	80	0	4862	92
1	4	7	160	12	488	73
2	4	7	120	24	2394	81
3	3	16	160	36	16237	96
4	4	7	120	48	8993	108
5	4	7	160	60	1837	87
6	4	7	160	72	9472	106
7	0	18	80	84	5041	85
8	0	18	120	96	1941	110
9	0	18	160	108	3368	84
10	0	18	40	120	3522	102
11	3	16	120	132	2101	70
12	1	11	80	144	4305	95
13	3	16	80	156	1445	82
14	4	7	160	168	5996	102
15	1	11	40	180	6608	70
16	4	7	80	192	20178	75
17	1	11	40	204	429	110
18	3	16	40	216	2284	80
19	4	7	80	228	3091	99
20	0	18	80	240	11311	94
21	0	18	120	252	1758	96
22	4	7	40	264	13882	82
23	3	16	160	276	6254	95
24	1	11	80	288	3397	102
25	4	7	160	300	542	73
26	3	16	40	312	16434	75
27	4	7	80	324	15305	78
28	4	7	120	336	2392	109
29	1	11	40	348	2099	111
30	4	7	40	360	7728	88
31	1	11	120	372	8185	85
32	3	16	120	384	8032	79
33	4	7	160	400	6486	81
34	4	7	160	409	15975	77
35	3	16	160	418	2562	79
36	3	16	160	427	992	73
37	0	18	120	436	6934	97
38	0	18	120	445	1622	99
39	3	16	80	454	8734	82
40	4	7	120	463	6453	111
41	3	16	120	472	3619	95
42	4	7	40	481	3948	69
43	0	18	80	490	8651	72
44	0	18	160	499	1856	77
45	4	7	40	508	5335	70
46	0	18	120	517	92	110
47	0	18	160	526	18149	76
48	3	16	40	535	2692	97
49	0	18	160	544	2075	89
50	0	18	160	553	2117	103
51	1	11	80	562	2283	101
52	3	16	40	571	12475	90
53	1	11	120	580	11560	83
54	4	7	40	589	3781	100
55	1	11	160	598	1709	107
56	0	18	120	607	631	103
57	0	18	160	616	4312	98
58	0	18	80	625	2113	106
59	0	18	160	634	5836	103
60	0	18	160	643	1943	80
61	0	18	120	652	10532	97
62	1	11	160	661	1238	88
63	4	7	120	670	14962	110
64	1	11	160	679	5008	107
65	3	16	80	688	5016	86
66	4	7	40	697	3130	102
67	1	11	80	706	7773	82
68	3	16	120	715	1552	73
69	1	11	40	724	1447	91
70	4	7	40	733	3552	108
71	4	7	120	742	746	90
72	1	11	120	751	5850	79
73	0	18	120	760	3174	110
74	4	7	120	769	5351	99
75	1	11	120	800	1695	110
76	1	11	80	810	5212	95
77	4	7	160	820	350	78
78	3	16	160	830	2174	87
79	1	11	80	840	7227	100
80	4	7	80	850	439	74
81	3	16	80	860	20646	110
82	1	11	80	870	2680	92
83	4	7	120	880	185	88
84	0	18	40	890	23769	76
85	3	16	120	900	2179	98
86	4	7	120	910	9861	107
87	0	18	160	920	10169	108
88	0	18	120	930	847	93
89	3	16	160	940	4018	81
90	3	16	40	950	1583	88
91	1	11	40	960	3283	87
92	4	7	80	970	2130	103
93	0	18	120	980	3337	107
94	1	11	120	990	2792	70
95	4	7	40	1000	8243	83
96	1	11	120	1010	1596	76
97	4	7	120	1020	4211	70
98	3	16	120	1030	749	77
99	1	11	80	1040	4276	103
100	4	7	40	1050	861	79
101	3	16	40	1060	726	96
102	3	16	40	1070	4406	71
103	0	18	40	1080	824	74
104	1	11	120	1090	6777	92
105	1	11	40	1100	1101	82
106	4	7	160	1110	4394	91
107	1	11	80	1120	2097	92
108	3	16	40	1130	927	95
109	3	16	120	1140	1236	101
110	0	18	80	1150	3864	81
111	1	11	160	1160	257	94
112	3	16	160	1170	1100	79
113	4	7	40	1180	3418	74
114	0	18	120	1200	4356	98
115	3	16	80	1214	1980	81
116	4	7	80	1228	2317	73
117	3	16	80	1242	998	111
118	4	7	80	1256	15431	103
119	4	7	40	1270	1392	77
120	4	7	160	1284	6430	91
121	4	7	40	1298	3886	106
122	1	11	160	1312	4384	101
123	4	7	120	1326	4657	104
124	4	7	160	1340	15051	72
125	1	11	40	1354	116	90
126	4	7	80	1368	5662	99
127	0	18	160	1382	904	84
128	3	16	160	1396	185	108
129	0	18	120	1410	8007	85
130	4	7	40	1424	65	103
131	1	11	160	1438	321	93
132	0	18	80	1452	9766	70
133	1	11	80	1466	5752	96
134	3	16	80	1480	4110	89
135	0	18	40	1494	11121	90
136	4	7	40	1508	1581	108
137	0	18	40	1522	1439	87
138	1	11	160	1536	1040	108
139	3	16	40	1550	5652	106
140	3	16	160	1564	5601	76
141	1	11	40	1600	2828	83
142	3	16	160	1614	5013	81
143	1	11	40	1628	10357	104
144	3	16	120	1642	57	69
145	1	11	80	1656	1229	105
146	4	7	40	1670	1539	76
147	0	18	40	1684	7290	97
148	4	7	160	1698	9306	78
149	3	16	80	1712	474	100
150	0	18	160	1726	2268	79
151	4	7	80	1740	458	76
152	0	18	80	1754	4461	79
153	4	7	80	1768	8381	111
154	1	11	120	1782	7780	80
155	0	18	160	1796	3396	85
156	1	11	40	1810	2774	106
157	3	16	80	1824	15602	79
158	1	11	80	1838	939	71
159	4	7	120	1852	6198	70
160	1	11	160	1866	2642	94
161	3	16	160	1880	2495	75
162	3	16	120	1894	1802	95
163	3	16	80	1908	1673	79
164	4	7	80	1922	1148	109
165	4	7	120	1936	3125	99
166	0	18	120	1950	646	93
167	1	11	80	1964	2599	95
168	1	11	160	1978	10779	96
169	4	7	80	2000	5171	76
170	3	16	40	2010	264	85
171	4	7	40	2020	592	97
172	0	18	80	2030	19219	72
173	0	18	80	2040	1005	109
174	0	18	80	2050	3109	70
175	3	16	120	2060	1385	76
176	0	18	80	2070	9502	94
177	4	7	120	2080	5402	109
178	1	11	40	2090	4477	103
179	1	11	80	2100	4981	78
180	1	11	160	2110	4939	83
181	4	7	40	2120	10045	70
182	0	18	40	2130	1427	74
183	0	18	120	2140	10828	76
184	4	7	160	2150	2262	75
185	4	7	120	2160	9546	95
186	0	18	120	2170	2076	83
187	0	18	160	2180	146	70
188	4	7	160	2190	9440	84
189	1	11	80	2200	289	73
190	4	7	40	2210	2303	95
191	1	11	120	2220	1703	97
192	3	16	160	2230	389	85
193	1	11	80	2240	2329	106
194	0	18	40	2250	1275	80
195	4	7	160	2260	1366	69
196	3	16	120	2270	622	100
197	0	18	120	2280	1864	70
198	3	16	120	2290	4498	106
199	4	7	40	2300	2555	81
200	0	18	160	2310	490	81
201	3	16	120	2320	7370	92
202	4	7	80	2330	9455	70
203	0	18	80	2340	778	70
204	4	7	40	2350	196	84
205	0	18	120	2360	1399	93
206	4	7	160	2370	495	73
207	0	18	160	2380	2390	81
208	4	7	40	2390	1641	110
209	4	7	160	2400	3323	73
210	4	7	120	2408	4376	102
211	1	11	80	2416	5696	109
212	0	18	80	2424	1462	87
213	4	7	160	2432	2750	104
214	3	16	120	2440	327	99
215	3	16	160	2448	3326	93
216	1	11	160	2456	716	70
217	3	16	160	2464	2245	87
218	3	16	80	2472	9628	73
219	4	7	160	2480	1671	82
220	3	16	160	2488	590	84
221	0	18	120	2496	480	91
222	1	11	120	2504	3397	80
223	4	7	80	2512	7937	91
224	0	18	80	2520	1357	93
225	1	11	120	2528	5050	99
226	1	11	80	2536	183	81
227	3	16	160	2544	3197	78
228	4	7	40	2552	11918	98
229	0	18	80	2560	1156	69
230	4	7	40	2568	643	88
231	4	7	120	2576	3059	92
232	1	11	40	2584	271	71
233	3	16	40	2592	899	91
234	1	11	80	2600	3632	108
235	4	7	40	2608	8086	102
236	4	7	120	2616	51	111
237	0	18	120	2624	525	73
238	0	18	120	2632	8659	104
239	3	16	40	2640	588	93
240	4	7	120	2648	6273	91
241	0	18	120	2656	12412	71
242	1	11	120	2664	4808	72
243	0	18	160	2672	1669	79
244	1	11	160	2680	2075	83
245	1	11	120	2688	4538	97
246	0	18	80	2696	165	79
247	3	16	160	2704	3620	92
248	4	7	120	2712	1803	75
249	3	16	40	2720	4929	98
250	1	11	160	2728	535	111
251	0	18	120	2736	5015	81
252	3	16	40	2744	2483	109
253	4	7	160	2752	1623	92
254	0	18	40	2760	1631	109
255	0	18	40	2768	8	102
256	0	18	40	2776	1255	81
257	0	18	40	2784	177	90
258	4	7	40	2792	8798	88
259	3	16	120	2800	1607	96
260	4	7	80	2810	1152	80
261	1	11	40	2820	3339	106
262	0	18	160	2830	2778	95
263	3	16	160	2840	357	109
264	4	7	160	2850	2150	97
265	0	18	160	2860	559	79
266	0	18	80	2870	4731	106
267	1	11	80	2880	442	108
268	3	16	120	2890	9232	107
269	3	16	120	2900	947	109
270	3	16	40	2910	3209	93
